id,images
Side_Hop-Sprint,"Side_Hop-Sprint/0.jpg, Side_Hop-Sprint/1.jpg"
Side_Jackknife,"Side_Jackknife/0.jpg, Side_Jackknife/1.jpg"
Side_Laterals_to_Front_Raise,"Side_Laterals_to_Front_Raise/0.jpg, Side_Laterals_to_Front_Raise/1.jpg"
Side_Lateral_Raise,"Side_Lateral_Raise/0.jpg, Side_Lateral_Raise/1.jpg"
Side_Leg_Raises,"Side_Leg_Raises/0.jpg, Side_Leg_Raises/1.jpg"
Side_Lying_Groin_Stretch,"Side_Lying_Groin_Stretch/0.jpg, Side_Lying_Groin_Stretch/1.jpg"
Side_Neck_Stretch,"Side_Neck_Stretch/0.jpg, Side_Neck_Stretch/1.jpg"
Side_Standing_Long_Jump,"Side_Standing_Long_Jump/0.jpg, Side_Standing_Long_Jump/1.jpg"
Side_to_Side_Box_Shuffle,"Side_to_Side_Box_Shuffle/0.jpg, Side_to_Side_Box_Shuffle/1.jpg"
Side_To_Side_Chins,"Side_To_Side_Chins/0.jpg, Side_To_Side_Chins/1.jpg"
Side_Wrist_Pull,"Side_Wrist_Pull/0.jpg, Side_Wrist_Pull/1.jpg"
Single-Arm_Cable_Crossover,"Single-Arm_Cable_Crossover/0.jpg, Single-Arm_Cable_Crossover/1.jpg"
Single-Arm_Linear_Jammer,"Single-Arm_Linear_Jammer/0.jpg, Single-Arm_Linear_Jammer/1.jpg"
Single-Arm_Push-Up,"Single-Arm_Push-Up/0.jpg, Single-Arm_Push-Up/1.jpg"
Single-Cone_Sprint_Drill,"Single-Cone_Sprint_Drill/0.jpg, Single-Cone_Sprint_Drill/1.jpg"
Single-Leg_High_Box_Squat,"Single-Leg_High_Box_Squat/0.jpg, Single-Leg_High_Box_Squat/1.jpg"
Single-Leg_Hop_Progression,"Single-Leg_Hop_Progression/0.jpg, Single-Leg_Hop_Progression/1.jpg"
Single-Leg_Lateral_Hop,"Single-Leg_Lateral_Hop/0.jpg, Single-Leg_Lateral_Hop/1.jpg"
Single-Leg_Leg_Extension,"Single-Leg_Leg_Extension/0.jpg, Single-Leg_Leg_Extension/1.jpg"
Single-Leg_Stride_Jump,"Single-Leg_Stride_Jump/0.jpg, Single-Leg_Stride_Jump/1.jpg"
Single_Dumbbell_Raise,"Single_Dumbbell_Raise/0.jpg, Single_Dumbbell_Raise/1.jpg"
Single_Leg_Butt_Kick,"Single_Leg_Butt_Kick/0.jpg, Single_Leg_Butt_Kick/1.jpg"
Single_Leg_Glute_Bridge,"Single_Leg_Glute_Bridge/0.jpg, Single_Leg_Glute_Bridge/1.jpg"
Single_Leg_Push-off,"Single_Leg_Push-off/0.jpg, Single_Leg_Push-off/1.jpg"
Sit-Up,"Sit-Up/0.jpg, Sit-Up/1.jpg"
Sit_Squats,"Sit_Squats/0.jpg, Sit_Squats/1.jpg"
Skating,"Skating/0.jpg, Skating/1.jpg"
Sledgehammer_Swings,"Sledgehammer_Swings/0.jpg, Sledgehammer_Swings/1.jpg"
Sled_Drag_-_Harness,"Sled_Drag_-_Harness/0.jpg, Sled_Drag_-_Harness/1.jpg"
Sled_Overhead_Backward_Walk,"Sled_Overhead_Backward_Walk/0.jpg, Sled_Overhead_Backward_Walk/1.jpg"
Sled_Overhead_Triceps_Extension,"Sled_Overhead_Triceps_Extension/0.jpg, Sled_Overhead_Triceps_Extension/1.jpg"
Sled_Push,"Sled_Push/0.jpg, Sled_Push/1.jpg"
Sled_Reverse_Flye,"Sled_Reverse_Flye/0.jpg, Sled_Reverse_Flye/1.jpg"
Sled_Row,"Sled_Row/0.jpg, Sled_Row/1.jpg"
Smith_Incline_Shoulder_Raise,"Smith_Incline_Shoulder_Raise/0.jpg, Smith_Incline_Shoulder_Raise/1.jpg"
Smith_Machine_Behind_the_Back_Shrug,"Smith_Machine_Behind_the_Back_Shrug/0.jpg, Smith_Machine_Behind_the_Back_Shrug/1.jpg"
Smith_Machine_Bench_Press,"Smith_Machine_Bench_Press/0.jpg, Smith_Machine_Bench_Press/1.jpg"
Smith_Machine_Bent_Over_Row,"Smith_Machine_Bent_Over_Row/0.jpg, Smith_Machine_Bent_Over_Row/1.jpg"
Smith_Machine_Calf_Raise,"Smith_Machine_Calf_Raise/0.jpg, Smith_Machine_Calf_Raise/1.jpg"
Smith_Machine_Close-Grip_Bench_Press,"Smith_Machine_Close-Grip_Bench_Press/0.jpg, Smith_Machine_Close-Grip_Bench_Press/1.jpg"
Smith_Machine_Decline_Press,"Smith_Machine_Decline_Press/0.jpg, Smith_Machine_Decline_Press/1.jpg"
Smith_Machine_Hang_Power_Clean,"Smith_Machine_Hang_Power_Clean/0.jpg, Smith_Machine_Hang_Power_Clean/1.jpg"
Smith_Machine_Hip_Raise,"Smith_Machine_Hip_Raise/0.jpg, Smith_Machine_Hip_Raise/1.jpg"
Smith_Machine_Incline_Bench_Press,"Smith_Machine_Incline_Bench_Press/0.jpg, Smith_Machine_Incline_Bench_Press/1.jpg"
Smith_Machine_Leg_Press,"Smith_Machine_Leg_Press/0.jpg, Smith_Machine_Leg_Press/1.jpg"
Smith_Machine_One-Arm_Upright_Row,"Smith_Machine_One-Arm_Upright_Row/0.jpg, Smith_Machine_One-Arm_Upright_Row/1.jpg"
Smith_Machine_Overhead_Shoulder_Press,"Smith_Machine_Overhead_Shoulder_Press/0.jpg, Smith_Machine_Overhead_Shoulder_Press/1.jpg"
Smith_Machine_Pistol_Squat,"Smith_Machine_Pistol_Squat/0.jpg, Smith_Machine_Pistol_Squat/1.jpg"
Smith_Machine_Reverse_Calf_Raises,"Smith_Machine_Reverse_Calf_Raises/0.jpg, Smith_Machine_Reverse_Calf_Raises/1.jpg"
Smith_Machine_Squat,"Smith_Machine_Squat/0.jpg, Smith_Machine_Squat/1.jpg"
Smith_Machine_Stiff-Legged_Deadlift,"Smith_Machine_Stiff-Legged_Deadlift/0.jpg, Smith_Machine_Stiff-Legged_Deadlift/1.jpg"
Smith_Machine_Upright_Row,"Smith_Machine_Upright_Row/0.jpg, Smith_Machine_Upright_Row/1.jpg"
Smith_Single-Leg_Split_Squat,"Smith_Single-Leg_Split_Squat/0.jpg, Smith_Single-Leg_Split_Squat/1.jpg"
Snatch,"Snatch/0.jpg, Snatch/1.jpg"
Snatch_Balance,"Snatch_Balance/0.jpg, Snatch_Balance/1.jpg"
Snatch_Deadlift,"Snatch_Deadlift/0.jpg, Snatch_Deadlift/1.jpg"
Snatch_from_Blocks,"Snatch_from_Blocks/0.jpg, Snatch_from_Blocks/1.jpg"
Snatch_Pull,"Snatch_Pull/0.jpg, Snatch_Pull/1.jpg"
Snatch_Shrug,"Snatch_Shrug/0.jpg, Snatch_Shrug/1.jpg"
Speed_Band_Overhead_Triceps,"Speed_Band_Overhead_Triceps/0.jpg, Speed_Band_Overhead_Triceps/1.jpg"
Speed_Box_Squat,"Speed_Box_Squat/0.jpg, Speed_Box_Squat/1.jpg"
Speed_Squats,"Speed_Squats/0.jpg, Speed_Squats/1.jpg"
Spell_Caster,"Spell_Caster/0.jpg, Spell_Caster/1.jpg"
Spider_Crawl,"Spider_Crawl/0.jpg, Spider_Crawl/1.jpg"
Spider_Curl,"Spider_Curl/0.jpg, Spider_Curl/1.jpg"
Spinal_Stretch,"Spinal_Stretch/0.jpg, Spinal_Stretch/1.jpg"
Split_Clean,"Split_Clean/0.jpg, Split_Clean/1.jpg"
Split_Jerk,"Split_Jerk/0.jpg, Split_Jerk/1.jpg"
Split_Jump,"Split_Jump/0.jpg, Split_Jump/1.jpg"
Split_Snatch,"Split_Snatch/0.jpg, Split_Snatch/1.jpg"
Split_Squats,"Split_Squats/0.jpg, Split_Squats/1.jpg"
Split_Squat_with_Dumbbells,"Split_Squat_with_Dumbbells/0.jpg, Split_Squat_with_Dumbbells/1.jpg"
Squats_-_With_Bands,"Squats_-_With_Bands/0.jpg, Squats_-_With_Bands/1.jpg"
Squat_Jerk,"Squat_Jerk/0.jpg, Squat_Jerk/1.jpg"
Squat_with_Bands,"Squat_with_Bands/0.jpg, Squat_with_Bands/1.jpg"
Squat_with_Chains,"Squat_with_Chains/0.jpg, Squat_with_Chains/1.jpg"
Squat_with_Plate_Movers,"Squat_with_Plate_Movers/0.jpg, Squat_with_Plate_Movers/1.jpg"
Stairmaster,"Stairmaster/0.jpg, Stairmaster/1.jpg"
Standing_Alternating_Dumbbell_Press,"Standing_Alternating_Dumbbell_Press/0.jpg, Standing_Alternating_Dumbbell_Press/1.jpg"
Standing_Barbell_Calf_Raise,"Standing_Barbell_Calf_Raise/0.jpg, Standing_Barbell_Calf_Raise/1.jpg"
Standing_Barbell_Press_Behind_Neck,"Standing_Barbell_Press_Behind_Neck/0.jpg, Standing_Barbell_Press_Behind_Neck/1.jpg"
Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension,"Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension/0.jpg, Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension/1.jpg"
Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension,"Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension/0.jpg, Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension/1.jpg"
Standing_Biceps_Cable_Curl,"Standing_Biceps_Cable_Curl/0.jpg, Standing_Biceps_Cable_Curl/1.jpg"
Standing_Biceps_Stretch,"Standing_Biceps_Stretch/0.jpg, Standing_Biceps_Stretch/1.jpg"
Standing_Bradford_Press,"Standing_Bradford_Press/0.jpg, Standing_Bradford_Press/1.jpg"
Standing_Cable_Chest_Press,"Standing_Cable_Chest_Press/0.jpg, Standing_Cable_Chest_Press/1.jpg"
Standing_Cable_Lift,"Standing_Cable_Lift/0.jpg, Standing_Cable_Lift/1.jpg"
Standing_Cable_Wood_Chop,"Standing_Cable_Wood_Chop/0.jpg, Standing_Cable_Wood_Chop/1.jpg"
Standing_Calf_Raises,"Standing_Calf_Raises/0.jpg, Standing_Calf_Raises/1.jpg"
Standing_Concentration_Curl,"Standing_Concentration_Curl/0.jpg, Standing_Concentration_Curl/1.jpg"
Standing_Dumbbell_Calf_Raise,"Standing_Dumbbell_Calf_Raise/0.jpg, Standing_Dumbbell_Calf_Raise/1.jpg"
Standing_Dumbbell_Press,"Standing_Dumbbell_Press/0.jpg, Standing_Dumbbell_Press/1.jpg"
Standing_Dumbbell_Reverse_Curl,"Standing_Dumbbell_Reverse_Curl/0.jpg, Standing_Dumbbell_Reverse_Curl/1.jpg"
Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head,"Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head/0.jpg, Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head/1.jpg"
Standing_Dumbbell_Triceps_Extension,"Standing_Dumbbell_Triceps_Extension/0.jpg, Standing_Dumbbell_Triceps_Extension/1.jpg"
Standing_Dumbbell_Upright_Row,"Standing_Dumbbell_Upright_Row/0.jpg, Standing_Dumbbell_Upright_Row/1.jpg"
Standing_Elevated_Quad_Stretch,"Standing_Elevated_Quad_Stretch/0.jpg, Standing_Elevated_Quad_Stretch/1.jpg"
Standing_Front_Barbell_Raise_Over_Head,"Standing_Front_Barbell_Raise_Over_Head/0.jpg, Standing_Front_Barbell_Raise_Over_Head/1.jpg"
Standing_Gastrocnemius_Calf_Stretch,"Standing_Gastrocnemius_Calf_Stretch/0.jpg, Standing_Gastrocnemius_Calf_Stretch/1.jpg"
Standing_Hamstring_and_Calf_Stretch,"Standing_Hamstring_and_Calf_Stretch/0.jpg, Standing_Hamstring_and_Calf_Stretch/1.jpg"
Standing_Hip_Circles,"Standing_Hip_Circles/0.jpg, Standing_Hip_Circles/1.jpg"
Standing_Hip_Flexors,"Standing_Hip_Flexors/0.jpg, Standing_Hip_Flexors/1.jpg"
Standing_Inner-Biceps_Curl,"Standing_Inner-Biceps_Curl/0.jpg, Standing_Inner-Biceps_Curl/1.jpg"
Standing_Lateral_Stretch,"Standing_Lateral_Stretch/0.jpg, Standing_Lateral_Stretch/1.jpg"
Standing_Leg_Curl,"Standing_Leg_Curl/0.jpg, Standing_Leg_Curl/1.jpg"
Standing_Long_Jump,"Standing_Long_Jump/0.jpg, Standing_Long_Jump/1.jpg"
Standing_Low-Pulley_Deltoid_Raise,"Standing_Low-Pulley_Deltoid_Raise/0.jpg, Standing_Low-Pulley_Deltoid_Raise/1.jpg"
Standing_Low-Pulley_One-Arm_Triceps_Extension,"Standing_Low-Pulley_One-Arm_Triceps_Extension/0.jpg, Standing_Low-Pulley_One-Arm_Triceps_Extension/1.jpg"
Standing_Military_Press,"Standing_Military_Press/0.jpg, Standing_Military_Press/1.jpg"
Standing_Olympic_Plate_Hand_Squeeze,"Standing_Olympic_Plate_Hand_Squeeze/0.jpg, Standing_Olympic_Plate_Hand_Squeeze/1.jpg"
Standing_One-Arm_Cable_Curl,"Standing_One-Arm_Cable_Curl/0.jpg, Standing_One-Arm_Cable_Curl/1.jpg"
Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench,"Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench/0.jpg, Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench/1.jpg"
Standing_One-Arm_Dumbbell_Triceps_Extension,"Standing_One-Arm_Dumbbell_Triceps_Extension/0.jpg, Standing_One-Arm_Dumbbell_Triceps_Extension/1.jpg"
Standing_Overhead_Barbell_Triceps_Extension,"Standing_Overhead_Barbell_Triceps_Extension/0.jpg, Standing_Overhead_Barbell_Triceps_Extension/1.jpg"
Standing_Palm-In_One-Arm_Dumbbell_Press,"Standing_Palm-In_One-Arm_Dumbbell_Press/0.jpg, Standing_Palm-In_One-Arm_Dumbbell_Press/1.jpg"
Standing_Palms-In_Dumbbell_Press,"Standing_Palms-In_Dumbbell_Press/0.jpg, Standing_Palms-In_Dumbbell_Press/1.jpg"
Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl,"Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl/0.jpg, Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl/1.jpg"
Standing_Pelvic_Tilt,"Standing_Pelvic_Tilt/0.jpg, Standing_Pelvic_Tilt/1.jpg"
Standing_Rope_Crunch,"Standing_Rope_Crunch/0.jpg, Standing_Rope_Crunch/1.jpg"
Standing_Soleus_And_Achilles_Stretch,"Standing_Soleus_And_Achilles_Stretch/0.jpg, Standing_Soleus_And_Achilles_Stretch/1.jpg"
Standing_Toe_Touches,"Standing_Toe_Touches/0.jpg, Standing_Toe_Touches/1.jpg"
Standing_Towel_Triceps_Extension,"Standing_Towel_Triceps_Extension/0.jpg, Standing_Towel_Triceps_Extension/1.jpg"
Standing_Two-Arm_Overhead_Throw,"Standing_Two-Arm_Overhead_Throw/0.jpg, Standing_Two-Arm_Overhead_Throw/1.jpg"
Star_Jump,"Star_Jump/0.jpg, Star_Jump/1.jpg"
Step-up_with_Knee_Raise,"Step-up_with_Knee_Raise/0.jpg, Step-up_with_Knee_Raise/1.jpg"
Step_Mill,"Step_Mill/0.jpg, Step_Mill/1.jpg"
Stiff-Legged_Barbell_Deadlift,"Stiff-Legged_Barbell_Deadlift/0.jpg, Stiff-Legged_Barbell_Deadlift/1.jpg"
Stiff-Legged_Dumbbell_Deadlift,"Stiff-Legged_Dumbbell_Deadlift/0.jpg, Stiff-Legged_Dumbbell_Deadlift/1.jpg"
Stiff_Leg_Barbell_Good_Morning,"Stiff_Leg_Barbell_Good_Morning/0.jpg, Stiff_Leg_Barbell_Good_Morning/1.jpg"
Stomach_Vacuum,"Stomach_Vacuum/0.jpg, Stomach_Vacuum/1.jpg"
Straight-Arm_Dumbbell_Pullover,"Straight-Arm_Dumbbell_Pullover/0.jpg, Straight-Arm_Dumbbell_Pullover/1.jpg"
Straight-Arm_Pulldown,"Straight-Arm_Pulldown/0.jpg, Straight-Arm_Pulldown/1.jpg"
Straight_Bar_Bench_Mid_Rows,"Straight_Bar_Bench_Mid_Rows/0.jpg, Straight_Bar_Bench_Mid_Rows/1.jpg"
Straight_Raises_on_Incline_Bench,"Straight_Raises_on_Incline_Bench/0.jpg, Straight_Raises_on_Incline_Bench/1.jpg"
Stride_Jump_Crossover,"Stride_Jump_Crossover/0.jpg, Stride_Jump_Crossover/1.jpg"
Sumo_Deadlift,"Sumo_Deadlift/0.jpg, Sumo_Deadlift/1.jpg"
Sumo_Deadlift_with_Bands,"Sumo_Deadlift_with_Bands/0.jpg, Sumo_Deadlift_with_Bands/1.jpg"
Sumo_Deadlift_with_Chains,"Sumo_Deadlift_with_Chains/0.jpg, Sumo_Deadlift_with_Chains/1.jpg"
Superman,"Superman/0.jpg, Superman/1.jpg"
Supine_Chest_Throw,"Supine_Chest_Throw/0.jpg, Supine_Chest_Throw/1.jpg"
Supine_One-Arm_Overhead_Throw,"Supine_One-Arm_Overhead_Throw/0.jpg, Supine_One-Arm_Overhead_Throw/1.jpg"
Supine_Two-Arm_Overhead_Throw,"Supine_Two-Arm_Overhead_Throw/0.jpg, Supine_Two-Arm_Overhead_Throw/1.jpg"
Suspended_Fallout,"Suspended_Fallout/0.jpg, Suspended_Fallout/1.jpg"
Suspended_Push-Up,"Suspended_Push-Up/0.jpg, Suspended_Push-Up/1.jpg"
Suspended_Reverse_Crunch,"Suspended_Reverse_Crunch/0.jpg, Suspended_Reverse_Crunch/1.jpg"
Suspended_Row,"Suspended_Row/0.jpg, Suspended_Row/1.jpg"
Suspended_Split_Squat,"Suspended_Split_Squat/0.jpg, Suspended_Split_Squat/1.jpg"
Svend_Press,"Svend_Press/0.jpg, Svend_Press/1.jpg"
T-Bar_Row_with_Handle,"T-Bar_Row_with_Handle/0.jpg, T-Bar_Row_with_Handle/1.jpg"
Tate_Press,"Tate_Press/0.jpg, Tate_Press/1.jpg"
The_Straddle,"The_Straddle/0.jpg, The_Straddle/1.jpg"
Thigh_Abductor,"Thigh_Abductor/0.jpg, Thigh_Abductor/1.jpg"
Thigh_Adductor,"Thigh_Adductor/0.jpg, Thigh_Adductor/1.jpg"
Tire_Flip,"Tire_Flip/0.jpg, Tire_Flip/1.jpg"
Toe_Touchers,"Toe_Touchers/0.jpg, Toe_Touchers/1.jpg"
Torso_Rotation,"Torso_Rotation/0.jpg, Torso_Rotation/1.jpg"
Trail_Running_Walking,"Trail_Running_Walking/0.jpg, Trail_Running_Walking/1.jpg"
Trap_Bar_Deadlift,"Trap_Bar_Deadlift/0.jpg, Trap_Bar_Deadlift/1.jpg"
Triceps_Overhead_Extension_with_Rope,"Triceps_Overhead_Extension_with_Rope/0.jpg, Triceps_Overhead_Extension_with_Rope/1.jpg"
Triceps_Pushdown,"Triceps_Pushdown/0.jpg, Triceps_Pushdown/1.jpg"
Triceps_Pushdown_-_Rope_Attachment,"Triceps_Pushdown_-_Rope_Attachment/0.jpg, Triceps_Pushdown_-_Rope_Attachment/1.jpg"
Triceps_Pushdown_-_V-Bar_Attachment,"Triceps_Pushdown_-_V-Bar_Attachment/0.jpg, Triceps_Pushdown_-_V-Bar_Attachment/1.jpg"
Triceps_Stretch,"Triceps_Stretch/0.jpg, Triceps_Stretch/1.jpg"
Tricep_Dumbbell_Kickback,"Tricep_Dumbbell_Kickback/0.jpg, Tricep_Dumbbell_Kickback/1.jpg"
Tricep_Side_Stretch,"Tricep_Side_Stretch/0.jpg, Tricep_Side_Stretch/1.jpg"
Tuck_Crunch,"Tuck_Crunch/0.jpg, Tuck_Crunch/1.jpg"
Two-Arm_Dumbbell_Preacher_Curl,"Two-Arm_Dumbbell_Preacher_Curl/0.jpg, Two-Arm_Dumbbell_Preacher_Curl/1.jpg"
Two-Arm_Kettlebell_Clean,"Two-Arm_Kettlebell_Clean/0.jpg, Two-Arm_Kettlebell_Clean/1.jpg"
Two-Arm_Kettlebell_Jerk,"Two-Arm_Kettlebell_Jerk/0.jpg, Two-Arm_Kettlebell_Jerk/1.jpg"
Two-Arm_Kettlebell_Military_Press,"Two-Arm_Kettlebell_Military_Press/0.jpg, Two-Arm_Kettlebell_Military_Press/1.jpg"
Two-Arm_Kettlebell_Row,"Two-Arm_Kettlebell_Row/0.jpg, Two-Arm_Kettlebell_Row/1.jpg"
Underhand_Cable_Pulldowns,"Underhand_Cable_Pulldowns/0.jpg, Underhand_Cable_Pulldowns/1.jpg"
Upper_Back-Leg_Grab,"Upper_Back-Leg_Grab/0.jpg, Upper_Back-Leg_Grab/1.jpg"
Upper_Back_Stretch,"Upper_Back_Stretch/0.jpg, Upper_Back_Stretch/1.jpg"
Upright_Barbell_Row,"Upright_Barbell_Row/0.jpg, Upright_Barbell_Row/1.jpg"
Upright_Cable_Row,"Upright_Cable_Row/0.jpg, Upright_Cable_Row/1.jpg"
Upright_Row_-_With_Bands,"Upright_Row_-_With_Bands/0.jpg, Upright_Row_-_With_Bands/1.jpg"
Upward_Stretch,"Upward_Stretch/0.jpg, Upward_Stretch/1.jpg"
V-Bar_Pulldown,"V-Bar_Pulldown/0.jpg, V-Bar_Pulldown/1.jpg"
V-Bar_Pullup,"V-Bar_Pullup/0.jpg, V-Bar_Pullup/1.jpg"
Vertical_Swing,"Vertical_Swing/0.jpg, Vertical_Swing/1.jpg"
Walking_Treadmill,"Walking_Treadmill/0.jpg, Walking_Treadmill/1.jpg"
Weighted_Ball_Hyperextension,"Weighted_Ball_Hyperextension/0.jpg, Weighted_Ball_Hyperextension/1.jpg"
Weighted_Ball_Side_Bend,"Weighted_Ball_Side_Bend/0.jpg, Weighted_Ball_Side_Bend/1.jpg"
Weighted_Bench_Dip,"Weighted_Bench_Dip/0.jpg, Weighted_Bench_Dip/1.jpg"
Weighted_Crunches,"Weighted_Crunches/0.jpg, Weighted_Crunches/1.jpg"
Weighted_Jump_Squat,"Weighted_Jump_Squat/0.jpg, Weighted_Jump_Squat/1.jpg"
Weighted_Pull_Ups,"Weighted_Pull_Ups/0.jpg, Weighted_Pull_Ups/1.jpg"
Weighted_Sissy_Squat,"Weighted_Sissy_Squat/0.jpg, Weighted_Sissy_Squat/1.jpg"
Weighted_Sit-Ups_-_With_Bands,"Weighted_Sit-Ups_-_With_Bands/0.jpg, Weighted_Sit-Ups_-_With_Bands/1.jpg"
Weighted_Squat,"Weighted_Squat/0.jpg, Weighted_Squat/1.jpg"
Wide-Grip_Barbell_Bench_Press,"Wide-Grip_Barbell_Bench_Press/0.jpg, Wide-Grip_Barbell_Bench_Press/1.jpg"
Wide-Grip_Decline_Barbell_Bench_Press,"Wide-Grip_Decline_Barbell_Bench_Press/0.jpg, Wide-Grip_Decline_Barbell_Bench_Press/1.jpg"
Wide-Grip_Decline_Barbell_Pullover,"Wide-Grip_Decline_Barbell_Pullover/0.jpg, Wide-Grip_Decline_Barbell_Pullover/1.jpg"
Wide-Grip_Lat_Pulldown,"Wide-Grip_Lat_Pulldown/0.jpg, Wide-Grip_Lat_Pulldown/1.jpg"
Wide-Grip_Pulldown_Behind_The_Neck,"Wide-Grip_Pulldown_Behind_The_Neck/0.jpg, Wide-Grip_Pulldown_Behind_The_Neck/1.jpg"
Wide-Grip_Rear_Pull-Up,"Wide-Grip_Rear_Pull-Up/0.jpg, Wide-Grip_Rear_Pull-Up/1.jpg"
Wide-Grip_Standing_Barbell_Curl,"Wide-Grip_Standing_Barbell_Curl/0.jpg, Wide-Grip_Standing_Barbell_Curl/1.jpg"
Wide_Stance_Barbell_Squat,"Wide_Stance_Barbell_Squat/0.jpg, Wide_Stance_Barbell_Squat/1.jpg"
Wide_Stance_Stiff_Legs,"Wide_Stance_Stiff_Legs/0.jpg, Wide_Stance_Stiff_Legs/1.jpg"
Windmills,"Windmills/0.jpg, Windmills/1.jpg"
Wind_Sprints,"Wind_Sprints/0.jpg, Wind_Sprints/1.jpg"
Worlds_Greatest_Stretch,"Worlds_Greatest_Stretch/0.jpg, Worlds_Greatest_Stretch/1.jpg"
Wrist_Circles,"Wrist_Circles/0.jpg, Wrist_Circles/1.jpg"
Wrist_Roller,"Wrist_Roller/0.jpg, Wrist_Roller/1.jpg"
Wrist_Rotations_with_Straight_Bar,"Wrist_Rotations_with_Straight_Bar/0.jpg, Wrist_Rotations_with_Straight_Bar/1.jpg"
Yoke_Walk,"Yoke_Walk/0.jpg, Yoke_Walk/1.jpg"
Zercher_Squats,"Zercher_Squats/0.jpg, Zercher_Squats/1.jpg"
Zottman_Curl,"Zottman_Curl/0.jpg, Zottman_Curl/1.jpg"
Zottman_Preacher_Curl,"Zottman_Preacher_Curl/0.jpg, Zottman_Preacher_Curl/1.jpg"
